tau0,tauB,kappa,eta,beta,P_wash_frac,gamma_wash,lambda_wash,P_hold_frac,tau_decay_frac,W_on,W_off,P_on_frac,P_off_frac,best_baseline_name,best_baseline_J,best_baseline_avg_power,best_baseline_tracking_error,best_pulse_J,best_pulse_avg_power,best_pulse_tracking_error,best_pulse_period,best_pulse_duty,best_pulse_P_base_frac,best_pulse_DeltaP_frac,pulsing_wins,improvement,feasible_stable_baseline
0.34214373311943347,0.18725776769925243,14.20872049240488,0.4275177076587271,2.6762778353751154e-05,0.8120339794343692,0.023970355527955456,1.561372331301683,0.3513892145429756,0.3952261141075062,0.8653566800597818,0.8341653703975769,0.6260404047249258,0.5331003447187495,const_0.67,12.487582978151156,0.6684210526315789,0.42827517660411746,,,,,,,,False,0.0,True
2.5788614603807765,2.832047370045043,6.341331302228405,0.7374833508912539,0.032641441027058675,0.4596386250791684,0.4250817675141312,2.4363688835611774,0.3787455045827818,0.4542277809183757,0.9838837857814369,0.6077475709063502,0.8471223056686066,0.19180861842929697,const_1.00,16.229256664014155,1.0,1.616961276516326,3.394345455825783,0.3752041326445593,0.36750623584822645,2.0,0.25,0.2,0.7,True,0.7908502203090907,True
2.1881856700938553,0.35807997820326687,0.6758221281006008,0.5739876315428575,6.954698148050872e-05,0.36864898149001857,0.7517807092307816,0.9415403163349397,0.2273228145947932,0.07400520243088834,0.9755286807207795,0.651482314418651,0.6215637048045812,0.26519808383438687,const_0.76,12.125943515013406,0.7631578947368425,0.14795802363752053,,,,,,,,False,0.0,True
0.4232785153730188,0.46343244825325774,19.60338356416977,0.8421764842306925,1.7785705245685547e-05,0.3918940755820258,0.2547283501174674,0.4051142881687082,0.6634689392674122,0.1667424772572632,0.8898757898183495,0.8398757898183494,0.6395171815946743,0.1245817677767666,const_0.67,18.407381305616372,0.6684210526315787,2.8710761901233095,,,,,,,,False,0.0,True
4.701403194311212,0.16438213503488464,16.912170322819055,0.42724104842121235,0.005032861449354959,0.46794821394617897,0.9799785398901583,2.6505895092711227,0.24585823248069993,0.502359185359923,0.9347426175333075,0.8031814201077676,0.7950884610359752,0.6807167863599934,const_0.81,20.744084773820063,0.8105263157894737,3.969512030856341,3.6616928786013023,0.47501438316758443,0.4534373195830078,2.0,0.25,0.3,0.7,True,0.8234825532904437,True
0.954659345865014,0.29089618358436925,12.607413500862272,0.4796508891616271,0.0005234409915264117,0.2987191099650102,0.972346247933598,2.7086780628908507,0.6492333792244802,0.13524589519623167,0.8676538829531424,0.6058860817331552,0.45400083462705393,0.18407744107096907,const_0.67,14.367076487157538,0.6684210526315787,0.8567574799469055,,,,,,,,False,0.0,True
3.3003747042527616,0.47736222438841164,1.139697202924873,0.6434284685811424,0.0008358166703303893,0.6272347721531258,0.6235463696427459,0.40523937665257226,0.5008013052313677,0.3774335114730594,1.0730352488867532,0.5370352763693531,0.6681033054484915,0.3863245924320108,const_0.57,11.830096035417846,0.5736842105263156,0.20161774266971944,2.543033892726657,0.5107323282549027,0.17552826718738207,1.4,0.3,0.3,0.7,True,0.785036918963876,True
1.4927953683465849,0.14632878856568998,2.7561600482043795,0.9373479873900563,0.00020843594633533446,0.5278243742860317,0.962199988534702,1.3517293908026446,0.1675748797093587,0.09576005495877972,0.8380750153347897,0.5002840646294722,0.6591673966002891,0.638469806908755,const_0.67,16.173295505729598,0.6684210526315788,1.7549644190180367,1.9380805379730754,0.5100136572041751,0.042717488974944935,0.5,0.3,0.3,0.7,True,0.8801678645340719,True
1.465220174958328,0.11857032639314304,0.6105025827016856,0.952861027811758,6.115656906021249e-06,0.6386474523882371,0.32623836216405677,1.9246839778930567,0.3179680877016488,0.4867303207795046,0.8922716501311432,0.8422716501311431,0.7001257895880113,0.629265203398997,const_0.72,13.459732485679345,0.7157894736842109,0.3824203879918953,,,,,,,,False,0.0,True
2.31549641889833,0.4985136714466204,28.0778246671436,0.9880373573766967,0.01810375753764821,0.7589138413796404,0.26913050072280575,0.9625502222015624,0.4057338467831685,0.26826140171809343,1.0022011277428269,0.8183351399581531,0.6449938135797932,0.6244219101208731,const_0.48,10.663492050494845,0.4789473684210527,0.05722270036061974,2.030757515017558,0.32577576538030156,0.16729078145957021,1.4,0.25,0.1,0.9,True,0.809559804105324,True
0.62799650959679,0.2214346449061246,6.267491349268825,0.7798534577974985,0.0006556749522774463,0.867203865938768,0.49406360366177704,0.9008157364275801,0.36020139148426766,0.14686105402553565,0.8897663570698745,0.52298162467007,0.6113274961390746,0.5979865433968197,const_0.62,13.770669996424644,0.6210526315789473,1.0790850649814812,,,,,,,,False,0.0,True
2.503504635897057,2.584861207001483,2.0494082230448623,0.6574735812168873,5.2682548446074074e-06,0.7178390185963053,0.07501730735154233,2.189342301131376,0.6018359747061551,0.2059045415900341,1.0039321464228197,0.6561071364610391,0.9816751502353526,0.6131871321916817,const_0.67,10.941047601350816,0.6684210526315788,0.10194400257158323,,,,,,,,False,0.0,True
4.716232907520607,0.2220911107941235,0.0,0.7393561539558531,3.94828985433584e-05,0.2498711341566138,0.47530561788360415,2.2613120389318673,0.23532956026987267,0.13641937073653473,1.1382797602587889,0.760035956130744,0.9056391812838832,0.41247264450059673,const_0.53,11.85419561755151,0.5263157894736841,0.1273095215010189,2.7694169244948523,0.5450058297706956,0.13410428969814736,2.0,0.35,0.3,0.7,True,0.7663766472358184,True
4.026431615295198,3.144111014072068,0.0,0.9080743905814406,0.0001990867953292531,0.2991472775810335,0.15269013384142072,2.0626018053296153,0.08079212937416835,0.1179877961169912,0.8559150361879473,0.7205387148086422,0.6486122631966168,0.4653135042821992,const_0.38,11.824493942500865,0.38421052631578956,0.18339783207187482,1.927536500106719,0.4101983002832862,0.09164059797921117,2.0,0.3,0.2,0.7,True,0.836987822947876,True
3.8886884414028575,0.4089172515133648,0.45553818478535074,0.538924096440484,0.023471342769961497,0.5516890955416569,0.9711351518023279,0.776506911712199,0.3779544058075591,0.6565160482217292,0.9793009418214975,0.6397436867850947,0.913285218050729,0.37292262821082633,const_0.67,12.064793801583098,0.6684210526315789,0.16319983411388284,,,,,,,,False,0.0,True
0.8166466881417659,4.3107993484097085,29.02265700279288,0.4732306097612983,5.824491949102369e-06,0.563417064440025,0.5332498098317082,0.5337374648884334,0.4485211223461906,0.052161095775312666,1.1710673609816886,0.6322871389106308,0.4237361250341151,0.17577460903239994,const_1.00,19.63553771694609,1.0,3.31848338722432,,,,,,,,False,0.0,True
3.597678530188063,1.4461850293660188,1.2772749439532367,0.819151550910125,0.00392255224939739,0.7909906503077111,0.8955045771968844,1.3030477446758872,0.5484691192696783,0.5599109216727057,0.9233838489991001,0.8733838489991,0.4566049015837933,0.4066049015837933,const_0.43,11.805870390295016,0.43157894736842106,0.23251263313940285,1.9516937411010962,0.36970719363778765,0.15390484028419713,2.0,0.3,0.1,0.9,True,0.8346844682705071,True
1.734408689286335,0.16391517091105354,0.3511398154747838,0.8161495595553463,0.005695403996490739,0.6216871771640133,0.8568603919165705,0.2936498406445791,0.22935049732652857,0.17291289556251932,0.8169831811312394,0.7241080437855831,0.5591280736675396,0.3749145084712271,const_0.57,10.812774663444824,0.5736842105263156,0.08566665795768309,,,,,,,,False,0.0,True
1.3990484062686397,10.009851641320207,5.035005081862477,0.803656236351705,0.009092237716520412,0.8083376503939019,0.036430195682883304,1.6685708903933678,0.1905750513684084,0.6581210999459919,1.0593590740813443,0.710111239516219,0.5128625368728108,0.3373165381438786,const_0.57,14.807884667209759,0.5736842105263157,1.6220839075210174,,,,,,,,False,0.0,True
1.4280117743521172,0.4600813496330389,0.4073031912295234,0.8900382403266605,0.008435898362779476,0.2622501201351979,0.02375650645718652,0.16886643894597353,0.604859612545377,0.10100114185744766,1.0193093271432754,0.7131221015900284,0.8773153157371613,0.4422288110294694,const_0.86,11.974888155053875,0.8578947368421053,0.030001137277491256,,,,,,,,False,0.0,True
4.713490850753231,0.12684430353988113,0.4176818332789081,0.6737062599229335,0.0035708784973707396,0.45144307808741635,0.010934721110663737,1.7855680563762777,0.694309008291018,0.10817776359763383,0.8757965108748864,0.5619629463767575,0.7331533719400336,0.5175115695521914,const_0.43,11.981552383606914,0.43157894736842106,0.30589153287533755,3.0863134056446597,0.44374398816130217,0.2254720650227428,2.8,0.2,0.3,0.7,True,0.7424112246199971,True
2.2665521152093673,4.4972413305479355,1.3244875851907558,0.7578189294639432,0.03138923787103258,0.611265246370212,0.6643448684342539,1.3113841265994022,0.5414785263329983,0.9930364903265357,0.8641557296270945,0.6012026397518812,0.7236626551986337,0.43696277808316075,const_0.72,11.838128198118898,0.7157894736842106,0.027674944620276205,,,,,,,,False,0.0,True
0.6951996957102919,0.12969428994960747,4.396203410598345,0.6681530810439702,0.0012268531128876757,0.7041512203018647,0.6415472033408566,2.370729466168305,0.4560944125449845,0.25019786313614484,1.0424785715551244,0.5505966833766662,0.563893924435312,0.4691798464606919,const_0.57,12.324620241223899,0.5736842105263157,0.392155216784064,,,,,,,,False,0.0,True
2.7857647272341532,3.6518926245081476,0.0,0.6738199603555235,1.1013875240992064e-05,0.713811591852106,0.8274408525087472,1.78036881776992,0.43438569633861124,0.13787566756897407,0.9785000084645238,0.9320541769076727,0.8339921985802939,0.46382756178709017,const_0.62,11.004817014804214,0.6210526315789474,0.15988752405722625,,,,,,,,False,0.0,True
2.276517457386617,0.4343514097001901,0.0,0.9522811300305445,0.025306357349422434,0.5726907237990085,0.6423174116715351,1.3878001821324248,0.3228474886141931,0.07151151888173661,0.8387011593444385,0.6163660733380938,0.9019844478439266,0.202082610514976,const_0.53,10.74523624761574,0.5263157894736842,0.07873053455821477,,,,,,,,False,0.0,True
1.2021567706856413,0.1091254475755637,4.449679979076273,0.8251726715219374,5.9270152536209765e-05,0.2086780497410572,0.509734659876444,1.5215703579477868,0.3340430374024436,0.13834137307084193,0.8999304351238888,0.7637724372485915,0.6251668838160964,0.5751668838160964,const_0.67,14.686288235278159,0.6684210526315786,1.01322355367529,,,,,,,,False,0.0,True
2.611575007039315,0.1911577426023943,0.3381863401560861,0.8689598007662203,2.294039874929412e-06,0.3362397481234456,0.0038941463811326127,1.335770116608122,0.26733349736630496,0.08221134647822041,0.9804360643215625,0.7011854415860919,0.8605966196192449,0.7251912142490228,const_0.62,11.753777470606373,0.6210526315789473,0.031822945829501785,1.9639857394848241,0.5100133809099019,0.054018096057432366,2.0,0.3,0.3,0.7,True,0.832905996017338,True
3.0853059725974026,0.1449891191026413,2.58028685844863,0.6914254803772627,0.00012639649657450534,0.47905137459739056,0.47188071242948937,1.7459973862692424,0.37563908717065486,0.20570464444396114,1.1271341239832322,0.8728239956189289,0.6048270965087157,0.5548270965087156,const_0.62,17.238614616026368,0.6210526315789473,2.3119465432954067,2.1480394446561095,0.5107121281685715,0.14667886257266183,0.7,0.3,0.3,0.7,True,0.8753937313118466,True
2.5484219808962814,0.22552265135185415,1.1162082855049855,0.7913378575413781,1.324479071087619e-05,0.6699824669211223,0.2551246560576339,1.5334312902898295,0.6666202041455248,0.15669767383233296,1.150295394385283,0.9934722906019473,0.9249105092830979,0.21610622080634,const_0.57,10.938253840672417,0.5736842105263157,0.15237558577835558,2.0758280402388007,0.47560842682903903,0.0945234658632274,1.4,0.25,0.3,0.7,True,0.8102230876632142,True
2.9048614504072776,6.840864820322131,7.481322283731453,0.7393224538351719,0.00029335760609608283,0.6569510571439205,0.9191096645666051,0.30156600425012525,0.25524691059995924,0.06212066530430964,1.1779220687776153,0.722632732999694,0.8052066824057131,0.688784045153025,const_0.53,10.854399781402892,0.5263157894736842,0.12742309911407898,3.5133806422952834,0.48383602732877856,0.4021136488805415,4.199999999999999,0.25,0.3,0.7,True,0.6763173723972427,True
1.4848350088903004,0.32413274165942785,2.5276627618397014,0.8611284399781673,0.0016344274940489414,0.6502172804780386,0.6498274225632784,0.8114102381474367,0.2916123188891971,0.05732948063124056,1.1147764543248495,0.716499107584907,0.6629430142525441,0.2717493854535387,const_0.67,16.079264607673604,0.6684210526315789,1.7080147602614708,4.33450520618218,0.4102665910380034,0.6394056614658485,4.199999999999999,0.15000000000000002,0.3,0.7,True,0.7304288901301123,True
4.114876643312808,10.329489580921578,0.0,0.8213509410794322,4.956762470124624e-06,0.839366774593471,0.5178785756685784,1.0091432641701203,0.1520665732672253,0.05180050364047352,0.899178796664354,0.8491787966643539,0.8783573153633365,0.7788555954255036,const_0.38,11.85617353076753,0.38421052631578956,0.27205882267246234,2.0402108832764125,0.37040493251124806,0.17923003773247825,1.0,0.3,0.1,0.9,True,0.8279199542768217,True
